lat,lng,latnear,lngnear,dist_miles
33.4909880613,-127.134766125,,,
33.4909880613,-126.844766125,,,
33.4909880613,-126.554766125,,,
33.4909880613,-126.264766125,,,
33.4909880613,-125.974766125,,,
33.4909880613,-125.684766125,,,
33.4909880613,-125.394766125,,,
33.4909880613,-125.104766125,,,
33.4909880613,-124.814766125,,,
33.4909880613,-124.524766125,,,
33.4909880613,-124.234766125,,,
33.4909880613,-123.944766125,,,
33.4909880613,-123.654766125,,,
33.4909880613,-123.364766125,,,
33.4909880613,-123.074766125,,,
33.4909880613,-122.784766125,,,
33.4909880613,-122.494766125,,,
33.4909880613,-122.204766125,,,
33.4909880613,-121.914766125,,,
33.4909880613,-121.624766125,,,
33.4909880613,-121.334766125,,,
33.4909880613,-121.044766125,,,
33.4909880613,-120.754766125,,,
33.4909880613,-120.464766125,,,
33.4909880613,-120.174766125,,,
33.4909880613,-119.884766125,,,
33.4909880613,-119.594766125,,,
33.4909880613,-119.304766125,,,
33.4909880613,-119.014766125,,,
33.4909880613,-118.724766125,33.792273,-118.331337,30.7505621477
33.4909880613,-118.434766125,33.34427,-118.326688,11.9008649664
33.4909880613,-118.144766125,33.615395,-117.929834,15.0690623737
33.4909880613,-117.854766125,33.555334,-117.713729,9.26135405074
33.4909880613,-117.564766125,33.503921,-117.561325,0.915368154749
33.4909880613,-117.274766125,33.46837,-117.218298,3.61023756
33.4909880613,-116.984766125,33.484593,-117.079985,5.505000674
33.4909880613,-116.694766125,33.518523,-116.628612,4.26002948394
33.4909880613,-116.404766125,33.566318,-116.17836,14.0414769066
33.4909880613,-116.114766125,33.468118,-116.102679,1.72699681414
33.4909880613,-115.824766125,33.523627,-115.938671,6.93929378211
33.4909880613,-115.534766125,33.400409,-115.661803,9.63426963927
33.4909880613,-115.244766125,33.240061,-115.510834,23.1598954452
33.4909880613,-114.954766125,33.517305,-114.656278,17.2937751938
33.4909880613,-114.664766125,33.517305,-114.656278,1.88305352409
33.4909880613,-114.374766125,33.667036,-114.446298,12.8425671929
33.4909880613,-114.084766125,33.660307,-114.21706,13.9600477337
33.4909880613,-113.794766125,33.677508,-113.955118,15.8525229937
33.4909880613,-113.504766125,33.444101,-113.161514,20.0489126587
33.4909880613,-113.214766125,33.444101,-113.161514,4.46296825179
33.4909880613,-112.924766125,33.493478,-112.93708,0.730142938795
33.4909880613,-112.634766125,33.434127,-112.558633,5.89041396202
33.4909880613,-112.344766125,33.494229,-112.338891,0.405913943337
33.4909880613,-112.054766125,33.493927,-112.046832,0.500270747239
33.4909880613,-111.764766125,33.475185,-111.772646,1.18261996174
33.4909880613,-111.474766125,33.416658,-111.550681,6.74778506455
33.4909880613,-111.184766125,33.584434,-110.978137,13.5394757119
33.4909880613,-110.894766125,33.412613,-110.836994,6.3577655925
33.4909880613,-110.604766125,33.383183,-110.59477,7.47133589275
33.4909880613,-110.314766125,33.352043,-110.452568,12.4632944509
33.4909880613,-110.024766125,33.8252,-109.976,23.2629347626
33.4909880613,-109.734766125,33.8252,-109.976,26.9405545702
33.4909880613,-109.444766125,33.848466,-109.144146,30.1494482648
33.4909880613,-109.154766125,33.319152,-108.883781,19.6293295802
33.4909880613,-108.864766125,33.319152,-108.883781,11.9240096657
33.4909880613,-108.574766125,33.708979,-108.757729,18.3783750948
33.4909880613,-108.284766125,33.708979,-108.757729,31.1099380323
33.4909880613,-107.994766125,33.352285,-107.649009,22.1240005735
33.4909880613,-107.704766125,33.352285,-107.649009,10.1091067013
33.4909880613,-107.414766125,33.352285,-107.649009,16.5635481925
33.4909880613,-107.124766125,33.239091,-107.380113,22.8055964395
33.4909880613,-106.834766125,33.918026,-106.86618,29.5624919316
33.4909880613,-106.544766125,33.918026,-106.86618,34.814260101
33.4909880613,-106.254766125,33.643325,-105.875938,24.2180691443
33.4909880613,-105.964766125,33.643325,-105.875938,11.7027638529
33.4909880613,-105.674766125,33.545652,-105.573021,6.97289143777
33.4909880613,-105.384766125,33.545652,-105.573021,11.4837998367
33.4909880613,-105.094766125,33.545652,-105.573021,27.808656917
33.4909880613,-104.804766125,33.393776,-104.559416,15.6601017938
33.4909880613,-104.514766125,33.42991,-104.523843,4.25265904058
33.4909880613,-104.224766125,33.311088,-104.4511,18.0272996681
33.4909880613,-103.934766125,33.311088,-104.4511,32.2746960072
33.4909880613,-103.644766125,33.256849,-103.320308,24.7439907439
33.4909880613,-103.354766125,33.256849,-103.320308,16.3001702849
33.4909880613,-103.064766125,33.256849,-103.320308,21.8900452989
33.4909880613,-102.774766125,33.60454,-102.613603,12.1531635618
33.4909880613,-102.484766125,33.456119,-102.488482,2.41886824091
33.4909880613,-102.194766125,33.570799,-102.364239,11.2115273529
33.4909880613,-101.904766125,33.503575,-101.902754,0.877420968604
33.4909880613,-101.614766125,33.433444,-101.664526,4.90280247517
33.4909880613,-101.324766125,33.677066,-101.387687,13.3579453196
33.4909880613,-101.034766125,33.48308,-100.856091,10.3112000255
33.4909880613,-100.744766125,33.478995,-100.854251,6.36374372364
33.4909880613,-100.454766125,33.250821,-100.5736,17.9559406272
33.4909880613,-100.164766125,33.418178,-99.815493,20.7544830911
33.4909880613,-99.874766125,33.418178,-99.815493,6.08172475249
33.4909880613,-99.584766125,33.45056,-99.624044,3.59568356812
33.4909880613,-99.294766125,33.589116,-99.260159,7.06727712704
33.4909880613,-99.004766125,33.37082,-98.769688,15.896759314
33.4909880613,-98.714766125,33.37053,-98.757413,8.67907089548
33.4909880613,-98.424766125,33.573309,-98.434142,5.71375574206
33.4909880613,-98.134766125,33.568879,-97.835746,18.0447480038
33.4909880613,-97.844766125,33.568879,-97.835746,5.40709507202
33.4909880613,-97.554766125,33.532297,-97.55658,2.85626020039
33.4909880613,-97.264766125,33.382206,-97.253592,7.54414256838
33.4909880613,-96.974766125,33.393021,-96.948453,6.93722110148
33.4909880613,-96.684766125,33.419656,-96.575357,8.00477640342
33.4909880613,-96.394766125,33.513107,-96.395322,1.52870080654
33.4909880613,-96.104766125,33.370797,-96.069665,8.54801920853
33.4909880613,-95.814766125,33.54496,-95.724745,6.38759765472
33.4909880613,-95.524766125,33.650084,-95.518499,10.9990648301
33.4909880613,-95.234766125,33.470459,-95.218223,1.70914417566
33.4909880613,-94.944766125,33.591901,-94.894743,7.54455005315
33.4909880613,-94.654766125,33.509312,-94.617989,2.46852024364
33.4909880613,-94.364766125,33.472,-94.4039,2.60922432759
33.4909880613,-94.074766125,33.474963,-94.041287,2.22458905348
33.4909880613,-93.784766125,33.383633,-93.917538,10.6600818762
33.4909880613,-93.494766125,33.366257,-93.577529,9.85185330059
33.4909880613,-93.204766125,33.5618,-93.2806,6.55909796302
33.4909880613,-92.914766125,33.424162,-92.902654,4.6700128331
33.4909880613,-92.624766125,33.537711,-92.469695,9.49909021838
33.4909880613,-92.334766125,33.57612,-92.268075,7.0255049149
33.4909880613,-92.044766125,33.447394,-92.175443,8.11220421586
33.4909880613,-91.754766125,33.624716,-91.791468,9.4788652272
33.4909880613,-91.464766125,33.526379,-91.43607,2.95186194762
33.4909880613,-91.174766125,33.607052,-91.205543,8.21324500313
33.4909880613,-90.884766125,33.407489,-90.900781,5.84299531857
33.4909880613,-90.594766125,33.458747,-90.624337,2.80496379431
33.4909880613,-90.304766125,33.494327,-90.319506,0.880152401334
33.4909880613,-90.014766125,33.405205,-90.095524,7.5374117357
33.4909880613,-89.724766125,33.487702,-89.736868,0.733422271384
33.4909880613,-89.434766125,33.519935,-89.470818,2.88361698508
33.4909880613,-89.144766125,33.53761,-89.12741,3.37306953521
33.4909880613,-88.854766125,33.481984,-88.810326,2.63550587246
33.4909880613,-88.564766125,33.480171,-88.570953,0.828118006844
33.4909880613,-88.274766125,33.493159,-88.327668,3.05214693903
33.4909880613,-87.984766125,33.585742,-87.986192,6.5477833438
33.4909880613,-87.694766125,33.479627,-87.659882,2.15818294134
33.4909880613,-87.404766125,33.465264,-87.316309,5.39911626231
33.4909880613,-87.114766125,33.481678,-87.070761,2.61627558126
33.4909880613,-86.824766125,33.49658,-86.823053,0.398800403775
33.4909880613,-86.534766125,33.482051,-86.489454,2.68329363005
33.4909880613,-86.244766125,33.455087,-86.253921,2.53617534229
33.4909880613,-85.954766125,33.530719,-85.944477,2.80858068254
33.4909880613,-85.664766125,33.6078,-85.7839,10.5931337709
33.4909880613,-85.374766125,33.498765,-85.318433,3.29025663455
33.4909880613,-85.084766125,33.465612,-85.045983,2.84090205342
33.4909880613,-84.794766125,33.496089,-84.820436,1.52060831987
33.4909880613,-84.504766125,33.524009,-84.503645,2.28258124029
33.4909880613,-84.214766125,33.482464,-84.212178,0.607583047315
33.4909880613,-83.924766125,33.578183,-83.96691,6.4955452028
33.4909880613,-83.634766125,33.517835,-83.735304,6.08243306386
33.4909880613,-83.344766125,33.456691,-83.246165,6.15738317963
33.4909880613,-83.054766125,33.613728,-83.075465,8.56438200315
33.4909880613,-82.764766125,33.482594,-82.777101,0.91744270981
33.4909880613,-82.474766125,33.481499,-82.5006,1.62675903347
33.4909880613,-82.184766125,33.481749,-82.196003,0.909335450243
33.4909880613,-81.894766125,33.504089,-81.8997,0.948835717708
33.4909880613,-81.604766125,33.53859,-81.576897,3.66011291683
33.4909880613,-81.314766125,33.402775,-81.424956,8.80415300068
33.4909880613,-81.024766125,33.482547,-81.119107,5.46790110898
33.4909880613,-80.734766125,33.512541,-80.805221,4.32404383144
33.4909880613,-80.444766125,33.482033,-80.466796,1.41231457715
33.4909880613,-80.154766125,33.5361,-80.2096,4.43799404357
33.4909880613,-79.864766125,33.5228,-79.8719,2.23622510916
33.4909880613,-79.574766125,33.454922,-79.56447,2.5617622477
33.4909880613,-79.284766125,33.384622,-79.288078,7.35211847921
33.4909880613,-78.994766125,33.554009,-79.047095,5.29612844455
33.4909880613,-78.704766125,33.682196,-78.890045,16.9793620984
33.4909880613,-78.414766125,33.826703,-78.677903,27.6972808824
33.4909880613,-78.124766125,33.858952,-77.984412,26.6756149804
33.4909880613,-77.834766125,33.858952,-77.984412,26.8420987017
