lat,lng,latnear,lngnear,dist_miles
42.316339023,-88.4190001245,42.3151200,-88.4341650,0.779471224654
42.316339023,-88.3900001245,42.3151200,-88.4341650,2.25834207858
42.316339023,-88.3610001245,42.3092740,-88.3103980,2.63162501409
42.316339023,-88.3320001245,42.3092740,-88.3103980,1.20707320274
42.316339023,-88.3030001245,42.3092740,-88.3103980,0.617462465054
42.316339023,-88.2740001245,42.3148410,-88.2773420,0.19969028055
42.316339023,-88.2450001245,42.3148410,-88.2773420,1.65587583909
42.316339023,-88.2160001245,42.3260560,-88.1891540,1.52709777692
42.316339023,-88.1870001245,42.3260560,-88.1891540,0.680400564752
42.316339023,-88.1580001245,42.3238350,-88.1510760,0.627251810747
42.316339023,-88.1290001245,42.3238350,-88.1510760,1.2411443813
42.316339023,-88.1000001245,42.3238350,-88.1510760,2.66046249277
42.316339023,-88.0710001245,42.3083900,-88.0074000,3.29632143386
42.316339023,-88.0420001245,42.3083900,-88.0074000,1.85156197062
42.316339023,-88.0130001245,42.3083900,-88.0074000,0.619362978057
42.316339023,-87.9840001245,42.3050790,-87.9888180,0.816098516453
42.316339023,-87.9550001245,42.3042680,-87.9822880,1.62502077118
42.316339023,-87.9260001245,42.2869200,-87.9540090,2.4865076596
42.316339023,-87.8970001245,42.3187640,-87.8660230,1.591646272
42.316339023,-87.8680001245,42.3187640,-87.8660230,0.195662808699
42.316339023,-87.8390001245,42.3192770,-87.8528700,0.737191703725
42.316339023,-87.8100001245,42.3192770,-87.8528700,2.19984071545
42.316339023,-87.7810001245,42.3192770,-87.8528700,3.67782674351
42.316339023,-87.7520001245,42.3192770,-87.8528700,5.15798243054
42.316339023,-87.7230001245,42.3192770,-87.8528700,6.63885673658
42.316339023,-87.6940001245,42.3192770,-87.8528700,8.1200565023
42.316339023,-87.6650001245,42.3192770,-87.8528700,9.60143110421
42.316339023,-87.6360001245,42.3192770,-87.8528700,11.0829104352
42.316339023,-87.6070001245,42.3192770,-87.8528700,12.5644574493
42.316339023,-87.5780001245,42.3192770,-87.8528700,14.0460507294
42.316339023,-87.5490001245,42.2049720,-87.8101020,15.4224357169
42.316339023,-87.5200001245,42.2049720,-87.8101020,16.7252954191
42.316339023,-87.4910001245,42.2049720,-87.8101020,18.0562094837
42.316339023,-87.4620001245,42.2049720,-87.8101020,19.4094076577
42.316339023,-87.4330001245,42.2049720,-87.8101020,20.7805370712
42.316339023,-87.4040001245,42.0875730,-87.7011840,21.9580828196
42.316339023,-87.3750001245,42.0875730,-87.7011840,23.0152305863
42.316339023,-87.3460001245,42.0875730,-87.7011840,24.1177913669
42.316339023,-87.3170001245,42.0875730,-87.7011840,25.2598191908
42.316339023,-87.2880001245,42.0875730,-87.7011840,26.4361996955
42.316339023,-87.2590001245,42.0875730,-87.7011840,27.6425474004
42.316339023,-87.2300001245,42.0875730,-87.7011840,28.8751066297
42.287339023,-88.4190001245,42.2939860,-88.4310120,0.766782693308
42.287339023,-88.3900001245,42.2939860,-88.4310120,2.14608618919
42.287339023,-88.3610001245,42.3092740,-88.3103980,2.99741307822
42.287339023,-88.3320001245,42.3092740,-88.3103980,1.87511617333
42.287339023,-88.3030001245,42.3092740,-88.3103980,1.5621443091
42.287339023,-88.2740001245,42.3148410,-88.2773420,1.90804362018
42.287339023,-88.2450001245,42.3148410,-88.2773420,2.51846759813
42.287339023,-88.2160001245,42.2850760,-88.1936800,1.15174011729
42.287339023,-88.1870001245,42.2850760,-88.1936800,0.375596594332
42.287339023,-88.1580001245,42.2806050,-88.1528890,0.533675289691
42.287339023,-88.1290001245,42.2806050,-88.1528890,1.30699911915
42.287339023,-88.1000001245,42.2806050,-88.1528890,2.7437826251
42.287339023,-88.0710001245,42.2772890,-88.0207500,2.66146144622
42.287339023,-88.0420001245,42.2772890,-88.0207500,1.28948380569
42.287339023,-88.0130001245,42.2772890,-88.0207500,0.79955089187
42.287339023,-87.9840001245,42.3042680,-87.9822880,1.17306041734
42.287339023,-87.9550001245,42.2869200,-87.9540090,0.0583575246288
42.287339023,-87.9260001245,42.2869200,-87.9540090,1.43215269054
42.287339023,-87.8970001245,42.2925080,-87.8881430,0.576678495667
42.287339023,-87.8680001245,42.2783460,-87.8763790,0.754776095768
42.287339023,-87.8390001245,42.2783460,-87.8763790,2.00962123008
42.287339023,-87.8100001245,42.2558850,-87.8417370,2.7127281863
42.287339023,-87.7810001245,42.2558850,-87.8417370,3.79134758526
42.287339023,-87.7520001245,42.2550410,-87.8409980,5.06969271576
42.287339023,-87.7230001245,42.2550410,-87.8409980,6.43472733885
42.287339023,-87.6940001245,42.2550410,-87.8409980,7.84282304979
42.287339023,-87.6650001245,42.2550410,-87.8409980,9.27438712946
42.287339023,-87.6360001245,42.2049720,-87.8101020,10.5743360315
42.287339023,-87.6070001245,42.2049720,-87.8101020,11.8523809419
42.287339023,-87.5780001245,42.2049720,-87.8101020,13.1737806313
42.287339023,-87.5490001245,42.2049720,-87.8101020,14.5267088115
42.287339023,-87.5200001245,42.2049720,-87.8101020,15.9031208356
42.287339023,-87.4910001245,42.1716930,-87.7893100,17.2416393489
42.287339023,-87.4620001245,42.0875730,-87.7011840,18.4662574056
42.287339023,-87.4330001245,42.0875730,-87.7011840,19.485864956
42.287339023,-87.4040001245,42.0875730,-87.7011840,20.5625578967
42.287339023,-87.3750001245,42.0875730,-87.7011840,21.6878358782
42.287339023,-87.3460001245,42.0875730,-87.7011840,22.854523547
42.287339023,-87.3170001245,42.0875730,-87.7011840,24.0565968436
