lat,lng,latnear,lngnear,dist_miles
40.1609880613,-127.134766125,,,
40.1609880613,-126.844766125,,,
40.1609880613,-126.554766125,,,
40.1609880613,-126.264766125,,,
40.1609880613,-125.974766125,,,
40.1609880613,-125.684766125,,,
40.1609880613,-125.394766125,,,
40.1609880613,-125.104766125,,,
40.1609880613,-124.814766125,40.325284,-124.287186,30.0527114883
40.1609880613,-124.524766125,40.325284,-124.287186,16.9084334096
40.1609880613,-124.234766125,40.243404,-124.123342,8.18589897829
40.1609880613,-123.944766125,40.120362,-123.823594,6.98914811082
40.1609880613,-123.654766125,40.176249,-123.609407,2.61686659563
40.1609880613,-123.364766125,40.269468,-123.321476,7.83600968365
40.1609880613,-123.074766125,40.269468,-123.321476,15.0213802768
40.1609880613,-122.784766125,40.35961,-122.893463,14.8730175877
40.1609880613,-122.494766125,40.015549,-122.399178,11.2483799563
40.1609880613,-122.204766125,40.169735,-122.21394,0.774561171445
40.1609880613,-121.914766125,40.0299,-122.100189,13.345604508
40.1609880613,-121.624766125,40.348086,-121.596359,13.0145169434
40.1609880613,-121.334766125,40.295579,-121.240379,10.5490326964
40.1609880613,-121.044766125,40.140205,-120.951617,5.12497147598
40.1609880613,-120.754766125,40.075226,-120.840464,7.45803496778
40.1609880613,-120.464766125,40.152137,-120.296252,8.9202634292
40.1609880613,-120.174766125,40.143865,-120.148096,1.83952797327
40.1609880613,-119.884766125,40.143865,-120.148096,13.9575981378
40.1609880613,-119.594766125,40.028376,-120.104227,28.4454904084
40.1609880613,-119.304766125,,,
40.1609880613,-119.014766125,40.175131,-118.47947,28.2811857832
40.1609880613,-118.724766125,40.175131,-118.47947,12.9887687465
40.1609880613,-118.434766125,40.178936,-118.473413,2.38785123252
40.1609880613,-118.144766125,40.178936,-118.473413,17.3967506809
40.1609880613,-117.854766125,,,
40.1609880613,-117.564766125,,,
40.1609880613,-117.274766125,,,
40.1609880613,-116.984766125,,,
40.1609880613,-116.694766125,,,
40.1609880613,-116.404766125,,,
40.1609880613,-116.114766125,,,
40.1609880613,-115.824766125,,,
40.1609880613,-115.534766125,,,
40.1609880613,-115.244766125,,,
40.1609880613,-114.954766125,,,
40.1609880613,-114.664766125,,,
40.1609880613,-114.374766125,40.058809,-113.984506,21.7989031473
40.1609880613,-114.084766125,40.058809,-113.984506,8.82729989869
40.1609880613,-113.794766125,40.058809,-113.984506,12.2633888985
40.1609880613,-113.504766125,40.058809,-113.984506,26.3172920177
40.1609880613,-113.214766125,,,
40.1609880613,-112.924766125,40.595372,-112.476808,38.1689868956
40.1609880613,-112.634766125,40.530145,-112.304071,30.8859633448
40.1609880613,-112.344766125,40.549269,-112.2964,26.9498762487
40.1609880613,-112.054766125,40.311712,-111.892883,13.4677441853
40.1609880613,-111.764766125,40.113274,-111.737108,3.60616031625
40.1609880613,-111.474766125,40.161104,-111.596863,6.44754618893
40.1609880613,-111.184766125,40.161104,-111.596863,21.7614872763
40.1609880613,-110.894766125,40.163994,-110.399256,26.1665232242
40.1609880613,-110.604766125,40.163994,-110.399256,10.8540801911
40.1609880613,-110.314766125,40.163994,-110.399256,4.46637445235
40.1609880613,-110.024766125,40.289498,-109.995382,9.01402780505
40.1609880613,-109.734766125,40.301016,-109.857852,11.6523352393
40.1609880613,-109.444766125,40.419558,-109.49909,18.0945235581
40.1609880613,-109.154766125,40.087476,-108.804829,19.174106012
40.1609880613,-108.864766125,40.087476,-108.804829,5.9858172249
40.1609880613,-108.574766125,40.087473,-108.792548,12.5779571641
40.1609880613,-108.284766125,39.881285,-108.433724,20.8723176623
40.1609880613,-107.994766125,40.037723,-107.903466,9.78935670607
40.1609880613,-107.704766125,40.037723,-107.903466,13.52188203
40.1609880613,-107.414766125,40.4941,-107.267,24.2977609714
40.1609880613,-107.124766125,40.150637,-106.908876,11.4237484076
40.1609880613,-106.834766125,40.150637,-106.908876,3.9786211315
40.1609880613,-106.544766125,40.059622,-106.399004,10.4112394238
40.1609880613,-106.254766125,40.059622,-106.399004,10.3517840872
40.1609880613,-105.964766125,40.084958,-105.933823,5.50201467674
40.1609880613,-105.674766125,40.194429,-105.525555,8.20932776961
40.1609880613,-105.384766125,40.17484,-105.429611,2.55400332414
40.1609880613,-105.094766125,40.163186,-105.102699,0.445583862592
40.1609880613,-104.804766125,40.20394,-104.885104,5.17636393667
40.1609880613,-104.514766125,40.108479,-104.519439,3.63663726689
40.1609880613,-104.224766125,40.139364,-104.376402,8.14687224058
40.1609880613,-103.934766125,40.232964,-104.074376,8.88978484861
40.1609880613,-103.644766125,40.254888,-103.635249,6.50766709528
40.1609880613,-103.354766125,40.159063,-103.21095,7.59574328963
40.1609880613,-103.064766125,40.157642,-103.209356,7.63901789472
40.1609880613,-102.774766125,40.124399,-102.723585,3.70141377429
40.1609880613,-102.484766125,40.124399,-102.723585,12.8655143193
40.1609880613,-102.194766125,40.079762,-102.224203,5.82406148516
40.1609880613,-101.904766125,40.079762,-102.224203,17.7872080002
40.1609880613,-101.614766125,40.048346,-101.532773,8.90830409422
40.1609880613,-101.324766125,40.048346,-101.532773,13.469664487
40.1609880613,-101.034766125,40.343246,-101.107717,13.168093888
40.1609880613,-100.744766125,40.201528,-100.644826,5.97347175964
40.1609880613,-100.454766125,40.216476,-100.618928,9.47565109319
40.1609880613,-100.164766125,40.283085,-100.167391,8.43774015902
40.1609880613,-99.874766125,40.135254,-99.82802,3.04265162114
40.1609880613,-99.584766125,40.249428,-99.633659,6.63336660682
40.1609880613,-99.294766125,40.097168,-99.36243,5.67675790351
40.1609880613,-99.004766125,40.096071,-98.953696,5.23456502343
40.1609880613,-98.714766125,40.089088,-98.519192,11.4653986556
40.1609880613,-98.424766125,40.089088,-98.519192,7.04074019372
40.1609880613,-98.134766125,40.20177,-98.067438,4.53584702278
40.1609880613,-97.844766125,40.141083,-97.723074,6.57263334458
40.1609880613,-97.554766125,40.166762,-97.592758,2.04543137614
40.1609880613,-97.264766125,40.137361,-97.182531,4.64002295497
40.1609880613,-96.974766125,40.30304,-96.987586,9.83871517916
40.1609880613,-96.684766125,40.121147,-96.661903,3.006172442
40.1609880613,-96.394766125,39.999695,-96.348709,11.4078679043
40.1609880613,-96.104766125,40.147758,-96.151877,2.65064707862
40.1609880613,-95.814766125,40.23106,-95.77336,5.31215603614
40.1609880613,-95.524766125,40.064201,-95.601246,7.81409169531
40.1609880613,-95.234766125,40.132307,-95.233018,1.98394180726
40.1609880613,-94.944766125,40.113104,-94.868936,5.19551921217
40.1609880613,-94.654766125,40.220799,-94.539054,7.3745445287
40.1609880613,-94.364766125,40.255798,-94.325202,6.87577599222
40.1609880613,-94.074766125,40.255173,-94.02706,6.97789644782
40.1609880613,-93.784766125,40.074212,-93.59884,11.509635293
40.1609880613,-93.494766125,40.127042,-93.385267,6.24127394363
40.1609880613,-93.204766125,40.202162,-93.124397,5.10833289384
40.1609880613,-92.914766125,40.262121,-92.87492,7.29750393246
40.1609880613,-92.624766125,40.190197,-92.583037,2.98782317202
40.1609880613,-92.334766125,40.171299,-92.170299,8.7135005227
40.1609880613,-92.044766125,40.143651,-92.009342,2.22154262221
40.1609880613,-91.754766125,40.086001,-91.808852,5.91721992108
40.1609880613,-91.464766125,40.131184,-91.51902,3.52884714151
40.1609880613,-91.174766125,40.147949,-91.222288,2.66654013534
40.1609880613,-90.884766125,40.230366,-90.953809,6.02164645423
40.1609880613,-90.594766125,40.117871,-90.571294,3.22698687988
40.1609880613,-90.304766125,40.227843,-90.357465,5.39227190364
40.1609880613,-90.014766125,40.152389,-90.010301,0.639254794003
40.1609880613,-89.724766125,40.201141,-89.699218,3.08491892794
40.1609880613,-89.434766125,40.154614,-89.398127,1.9843804313
40.1609880613,-89.144766125,40.261622,-89.232243,8.34619685777
40.1609880613,-88.854766125,40.147684,-88.95831,5.54508871888
40.1609880613,-88.564766125,40.211966,-88.505557,4.70916547561
40.1609880613,-88.274766125,40.158596,-88.276989,0.202727881203
40.1609880613,-87.984766125,40.111775,-88.160087,9.86603315001
40.1609880613,-87.694766125,40.123722,-87.697394,2.57873341741
40.1609880613,-87.404766125,40.137597,-87.398201,1.653041451
40.1609880613,-87.114766125,40.0883,-87.064887,5.67198040135
40.1609880613,-86.824766125,40.246603,-86.725316,7.90831752527
40.1609880613,-86.534766125,40.129314,-86.605401,4.32543463645
40.1609880613,-86.244766125,40.136535,-86.220304,2.12700994762
40.1609880613,-85.954766125,40.131052,-86.013318,3.72062185108
40.1609880613,-85.664766125,40.149031,-85.672918,0.931640558219
40.1609880613,-85.374766125,40.157446,-85.369487,0.370972238355
40.1609880613,-85.084766125,40.162269,-84.959345,6.62361864684
40.1609880613,-84.794766125,40.200045,-84.802396,2.72863353168
40.1609880613,-84.504766125,40.191909,-84.460102,3.18201467833
40.1609880613,-84.214766125,40.147201,-84.222097,1.02831877776
40.1609880613,-83.924766125,40.127345,-83.959416,2.9586584223
40.1609880613,-83.634766125,40.111035,-83.752359,7.10651715361
40.1609880613,-83.344766125,40.119012,-83.17781,9.28385071856
40.1609880613,-83.054766125,40.158447,-83.086561,1.68817315881
40.1609880613,-82.764766125,40.165646,-82.807611,2.28520247676
40.1609880613,-82.474766125,40.163391,-82.423464,2.71413732282
40.1609880613,-82.184766125,40.118766,-82.121813,4.42376207308
40.1609880613,-81.894766125,40.156626,-81.947223,2.786518571
40.1609880613,-81.604766125,40.15361,-81.571274,1.84071517863
40.1609880613,-81.314766125,40.121588,-81.356486,3.50259431941
40.1609880613,-81.024766125,40.184689,-80.995728,2.24332701606
40.1609880613,-80.734766125,40.160137,-80.705717,1.53512816977
40.1609880613,-80.444766125,40.117359,-80.412158,3.47205179335
40.1609880613,-80.154766125,40.154772,-80.131069,1.32308447124
40.1609880613,-79.864766125,40.177073,-79.865325,1.11182208752
40.1609880613,-79.574766125,40.152901,-79.550594,1.39347753171
40.1609880613,-79.284766125,40.090793,-79.347697,5.88051281418
40.1609880613,-78.994766125,40.141857,-79.01235,1.61551587958
40.1609880613,-78.704766125,40.049006,-78.639268,8.4767031319
40.1609880613,-78.414766125,40.218733,-78.439465,4.19762502962
40.1609880613,-78.124766125,40.126892,-78.061927,4.07030658475
40.1609880613,-77.834766125,40.247049,-77.89506,6.74437724992
40.1609880613,-77.544766125,40.145701,-77.517249,1.79658526944
40.1609880613,-77.254766125,40.182136,-77.21318,2.63749188274
40.1609880613,-76.964766125,40.176363,-76.986828,1.57657556567
40.1609880613,-76.674766125,40.18418,-76.672959,1.60534483504
