lat,lng,latnear,lngnear,dist_miles
49.4409880613,-127.134766125,,,
49.4409880613,-126.844766125,,,
49.4409880613,-126.554766125,49.780043,-126.052204,32.4835355411
49.4409880613,-126.264766125,49.780043,-126.052204,25.2871832462
49.4409880613,-125.974766125,49.152967,-125.908959,20.1212641809
49.4409880613,-125.684766125,49.152901,-125.908563,22.3148115252
49.4409880613,-125.394766125,49.67399,-124.981527,24.5414552938
49.4409880613,-125.104766125,49.619173,-125.024822,12.8235489232
49.4409880613,-124.814766125,49.434262,-124.674193,6.3333714088
49.4409880613,-124.524766125,49.362155,-124.500591,5.55458144328
49.4409880613,-124.234766125,49.319608,-124.303484,8.9386166148
49.4409880613,-123.944766125,49.474017,-123.870323,4.04819712819
49.4409880613,-123.654766125,49.424157,-123.64758,1.2069860583
49.4409880613,-123.364766125,49.37968,-123.338653,4.3959013587
49.4409880613,-123.074766125,49.325348,-123.142719,8.55514731008
49.4409880613,-122.784766125,49.256132,-122.745072,12.8974758756
49.4409880613,-122.494766125,49.220376,-122.605629,16.0403895998
49.4409880613,-122.204766125,49.228302,-122.223639,14.720641446
49.4409880613,-121.914766125,49.302636,-121.929462,9.58263235404
49.4409880613,-121.624766125,49.379568,-121.443729,9.17901234016
49.4409880613,-121.334766125,49.386001,-121.399886,4.79644382732
49.4409880613,-121.044766125,49.386001,-121.399886,16.4101509533
49.4409880613,-120.754766125,49.358836,-120.556363,10.5743791003
49.4409880613,-120.464766125,49.457882,-120.507087,2.23090333841
49.4409880613,-120.174766125,49.357793,-120.076599,7.24792555538
49.4409880613,-119.884766125,49.418738,-119.871986,1.64119956487
49.4409880613,-119.594766125,49.462777,-119.578904,1.66565325046
49.4409880613,-119.304766125,49.381787,-119.560247,12.1922325305
49.4409880613,-119.014766125,49.48877,-119.579131,25.5582956381
49.4409880613,-118.724766125,49.102766,-118.677578,23.4669582798
49.4409880613,-118.434766125,49.258095,-118.041656,21.7444359025
49.4409880613,-118.144766125,49.258095,-118.041656,13.4628102572
49.4409880613,-117.854766125,49.326629,-117.665339,11.6208360732
49.4409880613,-117.564766125,49.445873,-117.557285,0.476338652576
49.4409880613,-117.274766125,49.481921,-117.303044,3.10040363688
49.4409880613,-116.984766125,49.437721,-116.755097,10.3217009867
49.4409880613,-116.694766125,49.437721,-116.755097,2.72010298157
49.4409880613,-116.404766125,49.180623,-116.55433,19.2108535412
49.4409880613,-116.114766125,49.63807,-115.961049,15.262814032
49.4409880613,-115.824766125,49.504735,-115.762245,5.22324863267
49.4409880613,-115.534766125,49.525901,-115.739282,10.8955119425
49.4409880613,-115.244766125,49.503907,-115.060773,9.33550798654
49.4409880613,-114.954766125,49.503907,-115.060773,6.44643561425
49.4409880613,-114.664766125,49.615068,-114.459334,15.1516970432
49.4409880613,-114.374766125,49.60753,-114.434311,11.8135046023
49.4409880613,-114.084766125,49.520556,-113.997222,6.75819822914
49.4409880613,-113.794766125,49.485718,-113.928504,6.75461818259
49.4409880613,-113.504766125,49.369107,-113.510679,4.97391785601
49.4409880613,-113.214766125,49.369107,-113.510679,14.2017555433
49.4409880613,-112.924766125,49.41539,-112.868716,3.07793102248
49.4409880613,-112.634766125,49.46188,-112.662197,1.89795204367
49.4409880613,-112.344766125,49.283005,-112.205742,12.5819682639
49.4409880613,-112.054766125,49.283005,-112.205742,12.8578808067
49.4409880613,-111.764766125,49.479066,-111.449422,14.4050281906
49.4409880613,-111.474766125,49.479066,-111.449422,2.86675337964
49.4409880613,-111.184766125,49.479066,-111.449422,12.1739239809
49.4409880613,-110.894766125,49.479066,-111.449422,25.0491759643
49.4409880613,-110.604766125,,,
49.4409880613,-110.314766125,,,
49.4409880613,-110.024766125,,,
49.4409880613,-109.734766125,,,
49.4409880613,-109.444766125,,,
49.4409880613,-109.154766125,49.204894,-108.561809,31.2936762975
49.4409880613,-108.864766125,49.204894,-108.561809,21.2673395223
49.4409880613,-108.574766125,49.204894,-108.561809,16.3239633466
49.4409880613,-108.284766125,49.204894,-108.561809,20.5380880639
49.4409880613,-107.994766125,49.244015,-107.729405,18.109625406
49.4409880613,-107.704766125,49.244015,-107.729405,13.6554884517
49.4409880613,-107.414766125,49.244015,-107.729405,19.6439590185
49.4409880613,-107.124766125,49.244015,-107.729405,30.433433515
49.4409880613,-106.834766125,49.87637,-106.557184,32.5452602997
49.4409880613,-106.544766125,49.633089,-105.98783,28.2820387565
49.4409880613,-106.254766125,49.633089,-105.98783,17.8736089013
49.4409880613,-105.964766125,49.633089,-105.98783,13.3139399546
49.4409880613,-105.674766125,49.633089,-105.98783,19.3199671564
49.4409880613,-105.384766125,49.39447,-105.12686,12.0303977131
49.4409880613,-105.094766125,49.39447,-105.12686,3.52318711619
49.4409880613,-104.804766125,49.57742,-104.916716,10.6817313001
49.4409880613,-104.514766125,49.457376,-104.305257,9.47941639462
49.4409880613,-104.224766125,49.46082,-104.29709,3.52598842256
49.4409880613,-103.934766125,49.663366,-103.861758,15.710444911
49.4409880613,-103.644766125,49.395488,-103.411528,10.9453528982
49.4409880613,-103.354766125,49.395488,-103.411528,4.04899089374
49.4409880613,-103.064766125,49.381518,-102.758349,14.3753018716
49.4409880613,-102.774766125,49.381518,-102.758349,4.17499268212
49.4409880613,-102.484766125,49.381518,-102.758349,12.967648276
49.4409880613,-102.194766125,49.63156,-102.267006,13.560655144
49.4409880613,-101.904766125,49.388373,-101.874234,3.88602896355
49.4409880613,-101.614766125,49.569655,-101.699096,9.66231384383
49.4409880613,-101.324766125,49.569011,-101.286956,9.00729661689
49.4409880613,-101.034766125,49.557074,-101.094296,8.45442710341
49.4409880613,-100.744766125,49.390791,-100.675851,4.65053054642
49.4409880613,-100.454766125,49.480206,-100.522809,4.08434827877
49.4409880613,-100.164766125,49.406903,-100.025668,6.68068046293
49.4409880613,-99.874766125,49.406903,-100.025668,7.17957543531
49.4409880613,-99.584766125,49.401287,-99.630602,3.4307252309
49.4409880613,-99.294766125,49.384992,-99.244546,4.47968977237
49.4409880613,-99.004766125,49.406779,-98.783902,10.2042960065
49.4409880613,-98.714766125,49.411954,-98.656516,3.29822077281
49.4409880613,-98.424766125,49.499741,-98.342611,5.48539197211
49.4409880613,-98.134766125,49.3704,-98.243417,6.90319714267
49.4409880613,-97.844766125,49.506301,-98.001613,8.36429096653
49.4409880613,-97.554766125,49.458981,-97.435428,5.50308427815
49.4409880613,-97.264766125,49.352835,-97.364445,7.56276191152
49.4409880613,-96.974766125,49.442069,-96.984966,0.464315788087
49.4409880613,-96.684766125,49.520838,-96.691508,5.52573301157
49.4409880613,-96.394766125,49.445304,-96.388058,0.423986819335
49.4409880613,-96.104766125,49.326061,-96.284111,11.3200466028
49.4409880613,-95.814766125,49.723538,-95.906878,19.9548583753
49.4409880613,-95.524766125,49.686003,-95.326277,19.1247379545
49.4409880613,-95.234766125,49.686003,-95.326277,17.4196146615
49.4409880613,-94.944766125,49.707828,-94.823048,19.2276782979
49.4409880613,-94.654766125,49.707828,-94.823048,19.9201876695
49.4409880613,-94.364766125,49.760872,-94.488564,22.787876062
49.4409880613,-94.074766125,49.1027,-93.919916,24.3951439157
49.4409880613,-93.784766125,49.1027,-93.919916,24.1559710524
49.4409880613,-93.494766125,49.855134,-93.381954,29.0581528026
49.4409880613,-93.204766125,49.78,-92.833889,28.7135467855
49.4409880613,-92.914766125,49.613506,-92.569558,19.5400189773
49.4409880613,-92.624766125,49.613506,-92.569558,12.1750199792
49.4409880613,-92.334766125,49.613506,-92.569558,15.9056806783
49.4409880613,-92.044766125,49.416535,-91.657391,17.4906487389
49.4409880613,-91.754766125,49.416535,-91.657391,4.69096075757
49.4409880613,-91.464766125,49.416535,-91.657391,8.82002706463
49.4409880613,-91.174766125,49.416535,-91.657391,21.7551203733
49.4409880613,-90.884766125,,,
49.4409880613,-90.594766125,,,
49.4409880613,-90.304766125,,,
49.4409880613,-90.014766125,,,
49.4409880613,-89.724766125,,,
49.4409880613,-89.434766125,,,
49.4409880613,-89.144766125,,,
49.4409880613,-88.854766125,49.016024,-88.260728,39.7585726711
49.4409880613,-88.564766125,49.601091,-87.959911,29.2999863276
49.4409880613,-88.274766125,49.601091,-87.959911,17.9400680115
49.4409880613,-87.984766125,49.601091,-87.959911,11.118764182
49.4409880613,-87.694766125,49.601091,-87.959911,16.2429913163
49.4409880613,-87.404766125,49.601091,-87.959911,27.2482570442
49.4409880613,-87.114766125,49.712576,-86.951873,20.1353302545
49.4409880613,-86.824766125,49.712576,-86.951873,19.6111741387
49.4409880613,-86.534766125,49.774186,-86.536886,23.0233685875
49.4409880613,-86.244766125,49.774186,-86.536886,26.4793004638
49.4409880613,-85.954766125,49.126428,-85.828504,22.4680372307
