lat,lng,latnear,lngnear,dist_miles
37.6703454308,-102.587315402,37.403139,-102.617395,18.5367317423
37.6703454308,-102.297315402,37.389003,-102.278351,19.4678382095
37.6703454308,-102.007315402,37.56433,-101.750822,15.8348299343
37.6703454308,-101.717315402,37.56433,-101.750822,7.55147843229
37.6703454308,-101.427315402,37.587931,-101.351499,7.04576542012
37.6703454308,-101.137315402,37.587931,-101.351499,13.0310970382
37.6703454308,-100.847315402,37.605808,-100.907347,5.53856973395
37.6703454308,-100.557315402,37.597062,-100.442727,8.05966526597
37.6703454308,-100.267315402,37.597062,-100.442727,10.8523900882
37.6703454308,-99.9773154016,37.754,-100.0107,6.06155301336
37.6703454308,-99.6873154016,37.549541,-99.633957,8.84352796438
37.6703454308,-99.3973154016,37.549541,-99.633957,15.4098873587
37.6703454308,-99.1073154016,37.6205,-99.1034,3.45085435401
37.6703454308,-98.8173154016,37.645428,-98.750781,4.02630460536
37.6703454308,-98.5273154016,37.6533,-98.739267,11.6533752939
37.6703454308,-98.2373154016,37.646765,-98.099891,7.69196354129
37.6703454308,-97.9473154016,37.646765,-98.099891,8.50377175639
37.6703454308,-97.6573154016,37.662166,-97.577232,4.41659402565
37.6703454308,-97.3673154016,37.673529,-97.371282,0.308956142652
37.6703454308,-97.0773154016,37.676895,-97.133209,3.0901997127
37.6703454308,-96.7873154016,37.690852,-96.970313,10.1072100623
37.6703454308,-96.4973154016,37.817742,-96.295536,15.0093510261
37.6703454308,-96.2073154016,37.608426,-96.02821,10.6932264459
37.6703454308,-95.9173154016,37.608426,-96.02821,7.42448030122
37.6703454308,-95.6273154016,37.627737,-95.745207,7.08994220778
37.6703454308,-95.3373154016,37.682441,-95.448963,6.16283454259
37.6703454308,-95.0473154016,37.514576,-95.16833,12.6391307376
37.6703454308,-94.7573154016,37.542977,-94.70505,9.25421283164
37.6703454308,-94.4673154016,37.837615,-94.37488,12.6129756276
37.6703454308,-94.1773154016,37.4981,-94.1652,11.9202179115
37.6703454308,-93.8873154016,37.670381,-93.925823,2.10611617005
37.6703454308,-93.5973154016,37.634813,-93.573744,2.77324192938
37.6703454308,-93.3073154016,37.610352,-93.40864,6.92247609271
37.6703454308,-93.0173154016,37.69415,-93.102762,4.9536756999
37.6703454308,-92.7273154016,37.695104,-92.692647,2.55359026631
37.6703454308,-92.4373154016,37.550445,-92.401112,8.51853858915
37.6703454308,-92.1473154016,37.760913,-92.112092,6.54747304269
37.6703454308,-91.8573154016,37.499993,-91.855292,11.7714629927
37.6703454308,-91.5673154016,37.641136,-91.534866,2.68786011822
37.6703454308,-91.2773154016,37.713942,-91.134463,8.37157501604
37.6703454308,-90.9873154016,37.713942,-91.134463,8.59110933182
37.6703454308,-90.6973154016,37.616673,-90.641113,4.81764513765
37.6703454308,-90.4073154016,37.676037,-90.367925,2.18991839004
37.6703454308,-90.1173154016,37.519288,-90.013731,11.8788717524
37.6703454308,-89.8273154016,37.727052,-89.862239,4.35874316722
37.6703454308,-89.5373154016,37.663158,-89.653633,6.38147842765
37.6703454308,-89.2473154016,37.695336,-89.218792,2.32695427227
37.6703454308,-88.9573154016,37.623426,-88.928293,3.60997502333
37.6703454308,-88.6673154016,37.683977,-88.620603,2.72274232383
37.6703454308,-88.3773154016,37.643492,-88.532592,8.69445705864
37.6703454308,-88.0873154016,37.715455,-88.187087,6.28288476167
37.6703454308,-87.7973154016,37.628627,-87.82769,3.3273225234
37.6703454308,-87.5073154016,37.721103,-87.486345,3.6898797091
37.6703454308,-87.2173154016,37.650463,-87.197309,1.75642864321
37.6703454308,-86.9273154016,37.73692,-87.004566,6.24474167385
37.6703454308,-86.6373154016,37.616549,-86.504542,8.16027883996
37.6703454308,-86.3473154016,37.642995,-86.287906,3.75944418266
37.6703454308,-86.0573154016,37.689256,-86.123213,3.83329233503
37.6703454308,-85.7673154016,37.623274,-85.777067,3.29598880217
37.6703454308,-85.4773154016,37.711726,-85.533108,4.18114735634
37.6703454308,-85.1873154016,37.690647,-85.220402,2.28946569321
37.6703454308,-84.8973154016,37.650955,-84.803457,5.30606090357
37.6703454308,-84.6073154016,37.621781,-84.578434,3.70910610792
37.6703454308,-84.3173154016,37.683587,-84.25853,3.34255668543
37.6703454308,-84.0273154016,37.677774,-83.982792,2.48853147132
37.6703454308,-83.7373154016,37.656839,-83.703038,2.0943515393
